name,region,id,day,hr,min,discount_ratio,openhoursdisplay,cuisine,isopen_correct,memberrestaurant,database_index
"Pielogy",2,4,4,24,30,,"11:00 AM - 9:00 PM","Pizza",0,1,9254
"Pielogy",2,4,5,6,0,,"11:00 AM - 9:30 PM","Pizza",0,1,9255
"Pielogy",2,4,5,6,30,,"11:00 AM - 9:30 PM","Pizza",0,1,9256
"Pielogy",2,4,5,7,0,,"11:00 AM - 9:30 PM","Pizza",0,1,9257
"Pielogy",2,4,5,7,30,,"11:00 AM - 9:30 PM","Pizza",0,1,9258
"Pielogy",2,4,5,8,0,,"11:00 AM - 9:30 PM","Pizza",0,1,9259
"Pielogy",2,4,5,8,30,,"11:00 AM - 9:30 PM","Pizza",0,1,9260
"Pielogy",2,4,5,9,0,,"11:00 AM - 9:30 PM","Pizza",0,1,9261
"Pielogy",2,4,5,9,30,,"11:00 AM - 9:30 PM","Pizza",0,1,9262
"Pielogy",2,4,5,10,0,,"11:00 AM - 9:30 PM","Pizza",0,1,9263
"Pielogy",2,4,5,10,30,,"11:00 AM - 9:30 PM","Pizza",0,1,9264
"Pielogy",2,4,5,11,0,.5271966,"11:00 AM - 9:30 PM","Pizza",1,1,9265
"Pielogy",2,4,5,11,30,.5214584,"11:00 AM - 9:30 PM","Pizza",1,1,9266
"Pielogy",2,4,5,12,0,.3708308,"11:00 AM - 9:30 PM","Pizza",1,1,9267
"Pielogy",2,4,5,12,30,.3711895,"11:00 AM - 9:30 PM","Pizza",1,1,9268
"Pielogy",2,4,5,13,0,.2994621,"11:00 AM - 9:30 PM","Pizza",1,1,9269
"Pielogy",2,4,5,13,30,.3016139,"11:00 AM - 9:30 PM","Pizza",1,1,9270
"Pielogy",2,4,5,14,0,.3848177,"11:00 AM - 9:30 PM","Pizza",1,1,9271
"Pielogy",2,4,5,14,30,.3733413,"11:00 AM - 9:30 PM","Pizza",1,1,9272
"Pielogy",2,4,5,15,0,.4834429,"11:00 AM - 9:30 PM","Pizza",1,1,9273
"Pielogy",2,4,5,15,30,.4938434,"11:00 AM - 9:30 PM","Pizza",1,1,9274
"Pielogy",2,4,5,16,0,.4838015,"11:00 AM - 9:30 PM","Pizza",1,1,9275
"Pielogy",2,4,5,16,30,.4920502,"11:00 AM - 9:30 PM","Pizza",1,1,9276
"Pielogy",2,4,5,17,0,.300538,"11:00 AM - 9:30 PM","Pizza",1,1,9277
"Pielogy",2,4,5,17,30,.2969516,"11:00 AM - 9:30 PM","Pizza",1,1,9278
"Pielogy",2,4,5,18,0,.0534369,"11:00 AM - 9:30 PM","Pizza",1,1,9279
"Pielogy",2,4,5,18,30,.0509265,"11:00 AM - 9:30 PM","Pizza",1,1,9280
"Pielogy",2,4,5,19,0,0,"11:00 AM - 9:30 PM","Pizza",1,1,9281
"Pielogy",2,4,5,19,30,0,"11:00 AM - 9:30 PM","Pizza",1,1,9282
"Pielogy",2,4,5,20,0,0,"11:00 AM - 9:30 PM","Pizza",1,1,9283
"Pielogy",2,4,5,20,30,0,"11:00 AM - 9:30 PM","Pizza",1,1,9284
"Pielogy",2,4,5,21,0,.1072325,"11:00 AM - 9:30 PM","Pizza",1,1,9285
"Pielogy",2,4,5,21,30,,"11:00 AM - 9:30 PM","Pizza",0,1,9286
"Pielogy",2,4,5,22,0,,"11:00 AM - 9:30 PM","Pizza",0,1,9287
"Pielogy",2,4,5,22,30,,"11:00 AM - 9:30 PM","Pizza",0,1,9288
"Pielogy",2,4,5,23,0,,"11:00 AM - 9:30 PM","Pizza",0,1,9289
"Pielogy",2,4,5,23,30,,"11:00 AM - 9:30 PM","Pizza",0,1,9290
"Pielogy",2,4,6,6,0,,"11:00 AM - 9:30 PM","Pizza",0,1,9291
"Pielogy",2,4,6,6,30,,"11:00 AM - 9:30 PM","Pizza",0,1,9292
"Pielogy",2,4,6,7,0,,"11:00 AM - 9:30 PM","Pizza",0,1,9293
"Pielogy",2,4,6,7,30,,"11:00 AM - 9:30 PM","Pizza",0,1,9294
"Pielogy",2,4,6,8,0,,"11:00 AM - 9:30 PM","Pizza",0,1,9295
"Pielogy",2,4,6,8,30,,"11:00 AM - 9:30 PM","Pizza",0,1,9296
"Pielogy",2,4,6,9,0,,"11:00 AM - 9:30 PM","Pizza",0,1,9297
"Pielogy",2,4,6,9,30,,"11:00 AM - 9:30 PM","Pizza",0,1,9298
"Pielogy",2,4,6,10,0,,"11:00 AM - 9:30 PM","Pizza",0,1,9299
"Pielogy",2,4,6,10,30,,"11:00 AM - 9:30 PM","Pizza",0,1,9300
"Pielogy",2,4,6,11,0,.4153019,"11:00 AM - 9:30 PM","Pizza",1,1,9301
"Pielogy",2,4,6,11,30,.4113568,"11:00 AM - 9:30 PM","Pizza",1,1,9302
"Pielogy",2,4,6,12,0,.332098,"11:00 AM - 9:30 PM","Pizza",1,1,9303
"Pielogy",2,4,6,12,30,.3399881,"11:00 AM - 9:30 PM","Pizza",1,1,9304
"Pielogy",2,4,6,13,0,.3030484,"11:00 AM - 9:30 PM","Pizza",1,1,9305
"Pielogy",2,4,6,13,30,.3001793,"11:00 AM - 9:30 PM","Pizza",1,1,9306
"Pielogy",2,4,6,14,0,.3407053,"11:00 AM - 9:30 PM","Pizza",1,1,9307
"Pielogy",2,4,6,14,30,.3367603,"11:00 AM - 9:30 PM","Pizza",1,1,9308
"Pielogy",2,4,6,15,0,.3808727,"11:00 AM - 9:30 PM","Pizza",1,1,9309
"Pielogy",2,4,6,15,30,.3740586,"11:00 AM - 9:30 PM","Pizza",1,1,9310
"Pielogy",2,4,6,16,0,.4102809,"11:00 AM - 9:30 PM","Pizza",1,1,9311
"Pielogy",2,4,6,16,30,.4160191,"11:00 AM - 9:30 PM","Pizza",1,1,9312
"Pielogy",2,4,6,17,0,.4404064,"11:00 AM - 9:30 PM","Pizza",1,1,9313
"Pielogy",2,4,6,17,30,.4547519,"11:00 AM - 9:30 PM","Pizza",1,1,9314
"Pielogy",2,4,6,18,0,.2542738,"11:00 AM - 9:30 PM","Pizza",1,1,9315
"Pielogy",2,4,6,18,30,.2564256,"11:00 AM - 9:30 PM","Pizza",1,1,9316
"Pielogy",2,4,6,19,0,.1337717,"11:00 AM - 9:30 PM","Pizza",1,1,9317
"Pielogy",2,4,6,19,30,.1316199,"11:00 AM - 9:30 PM","Pizza",1,1,9318
"Pielogy",2,4,6,20,0,.2596533,"11:00 AM - 9:30 PM","Pizza",1,1,9319
"Pielogy",2,4,6,20,30,.2557083,"11:00 AM - 9:30 PM","Pizza",1,1,9320
"Pielogy",2,4,6,21,0,.5279139,"11:00 AM - 9:30 PM","Pizza",1,1,9321
"Pielogy",2,4,6,21,30,,"11:00 AM - 9:30 PM","Pizza",0,1,9322
"Pielogy",2,4,6,22,0,,"11:00 AM - 9:30 PM","Pizza",0,1,9323
"Pielogy",2,4,6,22,30,,"11:00 AM - 9:30 PM","Pizza",0,1,9324
"Pielogy",2,4,6,23,0,,"11:00 AM - 9:30 PM","Pizza",0,1,9325
"Pielogy",2,4,6,23,30,,"11:00 AM - 9:30 PM","Pizza",0,1,9326
"Pielogy",2,4,7,6,0,,"11:00 AM - 9:30 PM","Pizza",0,1,9327
"Pielogy",2,4,7,6,30,,"11:00 AM - 9:30 PM","Pizza",0,1,9328
"Pielogy",2,4,7,7,0,,"11:00 AM - 9:30 PM","Pizza",0,1,9329
"Pielogy",2,4,7,7,30,,"11:00 AM - 9:30 PM","Pizza",0,1,9330
"Pielogy",2,4,7,8,0,,"11:00 AM - 9:30 PM","Pizza",0,1,9331
"Pielogy",2,4,7,8,30,,"11:00 AM - 9:30 PM","Pizza",0,1,9332
"Pielogy",2,4,7,9,0,,"11:00 AM - 9:30 PM","Pizza",0,1,9333
"Pielogy",2,4,7,9,30,,"11:00 AM - 9:30 PM","Pizza",0,1,9334
"Pielogy",2,4,7,10,0,,"11:00 AM - 9:30 PM","Pizza",0,1,9335
"Pielogy",2,4,7,10,30,,"11:00 AM - 9:30 PM","Pizza",0,1,9336
"Pielogy",2,4,7,11,0,.5175135,"11:00 AM - 9:30 PM","Pizza",1,1,9337
"Pielogy",2,4,7,11,30,.522893,"11:00 AM - 9:30 PM","Pizza",1,1,9338
"Pielogy",2,4,7,12,0,.4145846,"11:00 AM - 9:30 PM","Pizza",1,1,9339
"Pielogy",2,4,7,12,30,.4070532,"11:00 AM - 9:30 PM","Pizza",1,1,9340
"Pielogy",2,4,7,13,0,.3654513,"11:00 AM - 9:30 PM","Pizza",1,1,9341
"Pielogy",2,4,7,13,30,.3866109,"11:00 AM - 9:30 PM","Pizza",1,1,9342
"Pielogy",2,4,7,14,0,.4924088,"11:00 AM - 9:30 PM","Pizza",1,1,9343
"Pielogy",2,4,7,14,30,.4913329,"11:00 AM - 9:30 PM","Pizza",1,1,9344
"Pielogy",2,4,7,15,0,.5225344,"11:00 AM - 9:30 PM","Pizza",1,1,9345
"Pielogy",2,4,7,15,30,.5286312,"11:00 AM - 9:30 PM","Pizza",1,1,9346
"Pielogy",2,4,7,16,0,.4106396,"11:00 AM - 9:30 PM","Pizza",1,1,9347
"Pielogy",2,4,7,16,30,.4117155,"11:00 AM - 9:30 PM","Pizza",1,1,9348
"Pielogy",2,4,7,17,0,.1879259,"11:00 AM - 9:30 PM","Pizza",1,1,9349
"Pielogy",2,4,7,17,30,.1886432,"11:00 AM - 9:30 PM","Pizza",1,1,9350
"Pielogy",2,4,7,18,0,.069217,"11:00 AM - 9:30 PM","Pizza",1,1,9351
"Pielogy",2,4,7,18,30,.0674238,"11:00 AM - 9:30 PM","Pizza",1,1,9352
"Pielogy",2,4,7,19,0,.0527197,"11:00 AM - 9:30 PM","Pizza",1,1,9353
"Pielogy",2,4,7,19,30,.0520024,"11:00 AM - 9:30 PM","Pizza",1,1,9354
"Pielogy",2,4,7,20,0,.1319785,"11:00 AM - 9:30 PM","Pizza",1,1,9355
"Pielogy",2,4,7,20,30,.133413,"11:00 AM - 9:30 PM","Pizza",1,1,9356
"Pielogy",2,4,7,21,0,.3374776,"11:00 AM - 9:30 PM","Pizza",1,1,9357
"Pielogy",2,4,7,21,30,,"11:00 AM - 9:30 PM","Pizza",0,1,9358
"Pielogy",2,4,7,22,0,,"11:00 AM - 9:30 PM","Pizza",0,1,9359
"Pielogy",2,4,7,22,30,,"11:00 AM - 9:30 PM","Pizza",0,1,9360
"Pielogy",2,4,7,23,0,,"11:00 AM - 9:30 PM","Pizza",0,1,9361
"Pielogy",2,4,7,23,30,,"11:00 AM - 9:30 PM","Pizza",0,1,9362
"LaBodeguitaDelMedio",2,5,1,6,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9363
"LaBodeguitaDelMedio",2,5,1,6,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9364
"LaBodeguitaDelMedio",2,5,1,7,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9365
"LaBodeguitaDelMedio",2,5,1,7,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9366
"LaBodeguitaDelMedio",2,5,1,8,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9367
"LaBodeguitaDelMedio",2,5,1,8,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9368
"LaBodeguitaDelMedio",2,5,1,9,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9369
"LaBodeguitaDelMedio",2,5,1,9,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9370
"LaBodeguitaDelMedio",2,5,1,10,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9371
"LaBodeguitaDelMedio",2,5,1,10,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9372
"LaBodeguitaDelMedio",2,5,1,11,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9373
"LaBodeguitaDelMedio",2,5,1,11,30,.469022,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",1,1,9374
"LaBodeguitaDelMedio",2,5,1,12,0,.3624741,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",1,1,9375
"LaBodeguitaDelMedio",2,5,1,12,30,.3656444,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",1,1,9376
"LaBodeguitaDelMedio",2,5,1,13,0,.4184211,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",1,1,9377
"LaBodeguitaDelMedio",2,5,1,13,30,.4150021,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",1,1,9378
"LaBodeguitaDelMedio",2,5,1,14,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9379
"LaBodeguitaDelMedio",2,5,1,14,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9380
"LaBodeguitaDelMedio",2,5,1,15,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9381
"LaBodeguitaDelMedio",2,5,1,15,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9382
"LaBodeguitaDelMedio",2,5,1,16,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9383
"LaBodeguitaDelMedio",2,5,1,16,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9384
"LaBodeguitaDelMedio",2,5,1,17,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9385
"LaBodeguitaDelMedio",2,5,1,17,30,.4484459,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",1,1,9386
"LaBodeguitaDelMedio",2,5,1,18,0,.2147741,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",1,1,9387
"LaBodeguitaDelMedio",2,5,1,18,30,.218131,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",1,1,9388
"LaBodeguitaDelMedio",2,5,1,19,0,.0872151,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",1,1,9389
"LaBodeguitaDelMedio",2,5,1,19,30,.0885827,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",1,1,9390
"LaBodeguitaDelMedio",2,5,1,20,0,.1082884,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",1,1,9391
"LaBodeguitaDelMedio",2,5,1,20,30,.1131372,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",1,1,9392
"LaBodeguitaDelMedio",2,5,1,21,0,.2656859,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",1,1,9393
"LaBodeguitaDelMedio",2,5,1,21,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9394
"LaBodeguitaDelMedio",2,5,1,22,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9395
"LaBodeguitaDelMedio",2,5,1,22,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9396
"LaBodeguitaDelMedio",2,5,1,23,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9397
"LaBodeguitaDelMedio",2,5,1,23,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9398
"LaBodeguitaDelMedio",2,5,2,6,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9399
"LaBodeguitaDelMedio",2,5,2,6,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9400
"LaBodeguitaDelMedio",2,5,2,7,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9401
"LaBodeguitaDelMedio",2,5,2,7,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9402
"LaBodeguitaDelMedio",2,5,2,8,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9403
"LaBodeguitaDelMedio",2,5,2,8,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9404
"LaBodeguitaDelMedio",2,5,2,9,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9405
"LaBodeguitaDelMedio",2,5,2,9,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9406
"LaBodeguitaDelMedio",2,5,2,10,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9407
"LaBodeguitaDelMedio",2,5,2,10,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9408
"LaBodeguitaDelMedio",2,5,2,11,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9409
"LaBodeguitaDelMedio",2,5,2,11,30,.4769789,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",1,1,9410
"LaBodeguitaDelMedio",2,5,2,12,0,.4513676,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",1,1,9411
"LaBodeguitaDelMedio",2,5,2,12,30,.4545379,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",1,1,9412
"LaBodeguitaDelMedio",2,5,2,13,0,.4432864,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",1,1,9413
"LaBodeguitaDelMedio",2,5,2,13,30,.446208,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",1,1,9414
"LaBodeguitaDelMedio",2,5,2,14,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9415
"LaBodeguitaDelMedio",2,5,2,14,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9416
"LaBodeguitaDelMedio",2,5,2,15,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9417
"LaBodeguitaDelMedio",2,5,2,15,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9418
"LaBodeguitaDelMedio",2,5,2,16,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9419
"LaBodeguitaDelMedio",2,5,2,16,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9420
"LaBodeguitaDelMedio",2,5,2,17,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9421
"LaBodeguitaDelMedio",2,5,2,17,30,.4030046,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",1,1,9422
"LaBodeguitaDelMedio",2,5,2,18,0,.1935143,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",1,1,9423
"LaBodeguitaDelMedio",2,5,2,18,30,.193763,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",1,1,9424
"LaBodeguitaDelMedio",2,5,2,19,0,.0862826,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",1,1,9425
"LaBodeguitaDelMedio",2,5,2,19,30,.0866556,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",1,1,9426
"LaBodeguitaDelMedio",2,5,2,20,0,.0722959,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",1,1,9427
"LaBodeguitaDelMedio",2,5,2,20,30,.0693742,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",1,1,9428
"LaBodeguitaDelMedio",2,5,2,21,0,.1363241,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",1,1,9429
"LaBodeguitaDelMedio",2,5,2,21,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9430
"LaBodeguitaDelMedio",2,5,2,22,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9431
"LaBodeguitaDelMedio",2,5,2,22,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9432
"LaBodeguitaDelMedio",2,5,2,23,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9433
"LaBodeguitaDelMedio",2,5,2,23,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9434
"LaBodeguitaDelMedio",2,5,3,6,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9435
"LaBodeguitaDelMedio",2,5,3,6,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9436
"LaBodeguitaDelMedio",2,5,3,7,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9437
"LaBodeguitaDelMedio",2,5,3,7,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9438
"LaBodeguitaDelMedio",2,5,3,8,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9439
"LaBodeguitaDelMedio",2,5,3,8,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9440
"LaBodeguitaDelMedio",2,5,3,9,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9441
"LaBodeguitaDelMedio",2,5,3,9,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9442
"LaBodeguitaDelMedio",2,5,3,10,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9443
"LaBodeguitaDelMedio",2,5,3,10,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9444
"LaBodeguitaDelMedio",2,5,3,11,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9445
"LaBodeguitaDelMedio",2,5,3,11,30,.4205346,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",1,1,9446
"LaBodeguitaDelMedio",2,5,3,12,0,.2715292,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",1,1,9447
"LaBodeguitaDelMedio",2,5,3,12,30,.2643183,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",1,1,9448
"LaBodeguitaDelMedio",2,5,3,13,0,.3031703,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",1,1,9449
"LaBodeguitaDelMedio",2,5,3,13,30,.3032947,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",1,1,9450
"LaBodeguitaDelMedio",2,5,3,14,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9451
"LaBodeguitaDelMedio",2,5,3,14,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9452
"LaBodeguitaDelMedio",2,5,3,15,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9453
"LaBodeguitaDelMedio",2,5,3,15,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9454
"LaBodeguitaDelMedio",2,5,3,16,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9455
"LaBodeguitaDelMedio",2,5,3,16,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9456
"LaBodeguitaDelMedio",2,5,3,17,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9457
"LaBodeguitaDelMedio",2,5,3,17,30,.2870079,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",1,1,9458
"LaBodeguitaDelMedio",2,5,3,18,0,.0688148,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",1,1,9459
"LaBodeguitaDelMedio",2,5,3,18,30,.0717986,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",1,1,9460
"LaBodeguitaDelMedio",2,5,3,19,0,0,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",1,1,9461
"LaBodeguitaDelMedio",2,5,3,19,30,0,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",1,1,9462
"LaBodeguitaDelMedio",2,5,3,20,0,.0474306,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",1,1,9463
"LaBodeguitaDelMedio",2,5,3,20,30,.0445089,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",1,1,9464
"LaBodeguitaDelMedio",2,5,3,21,0,.2198716,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",1,1,9465
"LaBodeguitaDelMedio",2,5,3,21,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9466
"LaBodeguitaDelMedio",2,5,3,22,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9467
"LaBodeguitaDelMedio",2,5,3,22,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9468
"LaBodeguitaDelMedio",2,5,3,23,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9469
"LaBodeguitaDelMedio",2,5,3,23,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9470
"LaBodeguitaDelMedio",2,5,4,6,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9471
"LaBodeguitaDelMedio",2,5,4,6,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9472
"LaBodeguitaDelMedio",2,5,4,7,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9473
"LaBodeguitaDelMedio",2,5,4,7,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9474
"LaBodeguitaDelMedio",2,5,4,8,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9475
"LaBodeguitaDelMedio",2,5,4,8,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9476
"LaBodeguitaDelMedio",2,5,4,9,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9477
"LaBodeguitaDelMedio",2,5,4,9,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9478
"LaBodeguitaDelMedio",2,5,4,10,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9479
"LaBodeguitaDelMedio",2,5,4,10,30,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9480
"LaBodeguitaDelMedio",2,5,4,11,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9481
"LaBodeguitaDelMedio",2,5,4,11,30,.5977621,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",1,1,9482
"LaBodeguitaDelMedio",2,5,4,12,0,.5084335,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",1,1,9483
"LaBodeguitaDelMedio",2,5,4,12,30,.5078118,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",1,1,9484
"LaBodeguitaDelMedio",2,5,4,13,0,.3745338,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",1,1,9485
"LaBodeguitaDelMedio",2,5,4,13,30,.3747824,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",1,1,9486
"LaBodeguitaDelMedio",2,5,4,14,0,,"11:30 AM - 2:00 PM & 5:30 - 9:30 PM","Cuban",0,1,9487
